"studyDbId","studyName","programName","year","locationName","observationUnitDbId","observationUnitName","germplasmDbId","germplasmName","rowNumber","colNumber","plot","rep","block","Anthesis time - Julian date (JD)|CO_321:0501001","Bacterial leaf streak severity - 0-9 percentage scale|CO_321:0501004","Grain protein content -  %|CO_321:0001205","Grain test weight - g/l|CO_321:0001210","Grain yield - kg/ha|CO_321:0001218","Maturity time - physiological - Julian date (JD)|CO_321:0001288","Plant height - cm|CO_321:0001301","Plant stand - 0-9 density scale|CO_321:0501120"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024042,"YldQtl-Val_2014_Lincoln_NE13680_2154",226726,"NE13680",16,34,"2154","1","16","149","2","15.7","790","5172","179","114","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024240,"YldQtl-Val_2014_Lincoln_NE13680_2354",226726,"NE13680",16,44,"2354","2","16","149","1","15.84","783","5044","178","105","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1023997,"YldQtl-Val_2014_Lincoln_NE13695_2057",234507,"NE13695",6,37,"2057","1","6","148","2","16.24","775","4129","179","110","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024370,"YldQtl-Val_2014_Lincoln_NE13695_2279",234507,"NE13695",8,49,"2279","2","8","148","4","16.3","747","4479","179","112","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024305,"YldQtl-Val_2014_Lincoln_NE13697_2052",227403,"NE13697",6,32,"2052","1","6","150","1","15.5","729","4391","180","98","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024058,"YldQtl-Val_2014_Lincoln_NE13697_2248",227403,"NE13697",5,48,"2248","2","5","151","1","15.4","760","4022","180","94","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024388,"YldQtl-Val_2014_Lincoln_NE13698_2051",224360,"NE13698",6,31,"2051","1","6","149","2","15.4","778","3544","178","92","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024181,"YldQtl-Val_2014_Lincoln_NE13698_2247",224360,"NE13698",5,47,"2247","2","5","148","2","15.14","765","4788","179","94","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024321,"YldQtl-Val_2014_Lincoln_NE13700_2030",229258,"NE13700",3,40,"2030","1","3","150","1","16.23","773","4284","180","98","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024302,"YldQtl-Val_2014_Lincoln_NE13700_2250",229258,"NE13700",5,50,"2250","2","5","148","1","15.38","764","4365","181","102","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024236,"YldQtl-Val_2014_Lincoln_NH13415_2041",220291,"NH13415",5,31,"2041","1","5","145","4","15.69","802","2764","177","80","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024017,"YldQtl-Val_2014_Lincoln_NH13415_2205",220291,"NH13415",1,45,"2205","2","1","145","1","15.59","795","4479","175","86","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024314,"YldQtl-Val_2014_Lincoln_NH13606_2042",230189,"NH13606",5,32,"2042","1","5","148","1","15.16","758","3954","180","86","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024003,"YldQtl-Val_2014_Lincoln_NH13606_2206",230189,"NH13606",1,46,"2206","2","1","148","1","15.18","749","3443","179","90","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024098,"YldQtl-Val_2014_Lincoln_NH13692_2191",229500,"NH13692",20,31,"2191","1","20","151","5","15.99","723","3161","181","110","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024290,"YldQtl-Val_2014_Lincoln_NH13692_2371",229500,"NH13692",18,41,"2371","2","18","149","2","15.89","741","3591","181","110","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024242,"YldQtl-Val_2014_Lincoln_NH13693_2192",236094,"NH13693",20,32,"2192","1","20","151","4","15.54","721","3867","181","103","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024276,"YldQtl-Val_2014_Lincoln_NH13693_2372",236094,"NH13693",18,42,"2372","2","18","149","2","15.3","730","4297","181","108","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024301,"YldQtl-Val_2014_Lincoln_NW13455_2181",236899,"NW13455",19,31,"2181","1","19","147","2","14.61","782","4929","176","88","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024037,"YldQtl-Val_2014_Lincoln_NW13455_2362",236899,"NW13455",17,42,"2362","2","17","146","1","14.97","758","4741","178","95","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024029,"YldQtl-Val_2014_Lincoln_NW13457_2141",229414,"NW13457",15,31,"2141","1","15","146","1","14.98","803","4210","178","92","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024377,"YldQtl-Val_2014_Lincoln_NW13457_2324",229414,"NW13457",13,44,"2324","2","13","146","2","15.12","774","4425","180","90","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024332,"YldQtl-Val_2014_Lincoln_NW13499_2046",224032,"NW13499",5,36,"2046","1","5","146","1","15.34","793","4479","174","102","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024386,"YldQtl-Val_2014_Lincoln_NW13499_2271",224032,"NW13499",8,41,"2271","2","8","146","2","14.65","801","5178","179","102","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024059,"YldQtl-Val_2014_Lincoln_NW13502_2184",228689,"NW13502",19,34,"2184","1","19","146","1","15.4","792","5151","179","88","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024403,"YldQtl-Val_2014_Lincoln_NW13502_2214",228689,"NW13502",2,44,"2214","2","2","148","1","15.45","787","4950","177","93","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024396,"YldQtl-Val_2014_Lincoln_NW13516_2089",238891,"NW13516",9,39,"2089","1","9","148","1","15.4","762","4687","178","80","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024219,"YldQtl-Val_2014_Lincoln_NW13516_2393",238891,"NW13516",20,43,"2393","2","20","148","1","14.78","761","5441","178","84","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024081,"YldQtl-Val_2014_Lincoln_NW13526_2182",223421,"NW13526",19,32,"2182","1","19","146","2","15.6","778","5030","177","88","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024292,"YldQtl-Val_2014_Lincoln_NW13526_2361",223421,"NW13526",17,41,"2361","2","17","149","2","15.42","777","4647","175","90","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024246,"YldQtl-Val_2014_Lincoln_NW13536_2193",225341,"NW13536",20,33,"2193","1","20","151","1","15.36","751","4344","181","90","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024072,"YldQtl-Val_2014_Lincoln_NW13536_2367",225341,"NW13536",17,47,"2367","2","17","148","1","15.72","779","4607","177","77","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024188,"YldQtl-Val_2014_Lincoln_NW13559_2172",225528,"NW13559",18,32,"2172","1","18","147","2","15.37","758","4950","177","86","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024177,"YldQtl-Val_2014_Lincoln_NW13559_2315",225528,"NW13559",12,45,"2315","2","12","146","2","15.76","727","4620","178","90","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024419,"YldQtl-Val_2014_Lincoln_NW13563_2090",229375,"NW13563",9,40,"2090","1","9","148","2","15.11","760","4405","179","80","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024280,"YldQtl-Val_2014_Lincoln_NW13563_2394",229375,"NW13563",20,44,"2394","2","20","148","1","14.58","763","5037","179","94","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024185,"YldQtl-Val_2014_Lincoln_NW13572_2045",230650,"NW13572",5,35,"2045","1","5","149","1","15.86","789","4654","178","100","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024211,"YldQtl-Val_2014_Lincoln_NW13572_2272",230650,"NW13572",8,42,"2272","2","8","148","2","15.83","772","4882","180","105","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024268,"YldQtl-Val_2014_Lincoln_NW13575_2183",220017,"NW13575",19,33,"2183","1","19","149","2","15.68","785","4694","179","99","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024164,"YldQtl-Val_2014_Lincoln_NW13575_2213",220017,"NW13575",2,43,"2213","2","2","147","1","15.9","785","4667","177","90","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024383,"YldQtl-Val_2014_Lincoln_NW13596_2171",231002,"NW13596",18,31,"2171","1","18","148","3","15.93","767","4075","178","96","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024052,"YldQtl-Val_2014_Lincoln_NW13596_2316",231002,"NW13596",12,46,"2316","2","12","146","1","15.82","752","5360","180","99","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024200,"YldQtl-Val_2014_Lincoln_NW13615_2142",230105,"NW13615",15,32,"2142","1","15","150","1","15.32","747","4714","180","86","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024171,"YldQtl-Val_2014_Lincoln_NW13615_2323",230105,"NW13615",13,43,"2323","2","13","149","1","15.16","735","4365","180","88","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024096,"YldQtl-Val_2014_Lincoln_NW13652_2082",233459,"NW13652",9,32,"2082","1","9","149","1","15.9","785","4694","180","85","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024120,"YldQtl-Val_2014_Lincoln_NW13652_2384",233459,"NW13652",19,44,"2384","2","19","148","2","15.38","778","5145","178","100","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024157,"YldQtl-Val_2014_Lincoln_NW13666_2194",230006,"NW13666",20,34,"2194","1","20","152","3","16.32","722","3369","181","76","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024085,"YldQtl-Val_2014_Lincoln_NW13666_2368",230006,"NW13666",17,48,"2368","2","17","150","1","16.04","743","3652","181","72","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024391,"YldQtl-Val_2014_Lincoln_NW13669_2081",238003,"NW13669",9,31,"2081","1","9","149","2","15.91","768","3006","178","90","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024354,"YldQtl-Val_2014_Lincoln_NW13669_2383",238003,"NW13669",19,43,"2383","2","19","148","2","15.63","751","5077","180","98","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024032,"YldQtl-Val_2014_Lincoln_TX1112_10_2111",221584,"TX1112_10",12,31,"2111","1","12","144","1","14.74","810","3167","174","96","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024434,"YldQtl-Val_2014_Lincoln_TX1112_10_3215",221584,"TX1112_10",22,45,"3215","2","22","145","2","14.59","806","5084","176","90","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024372,"YldQtl-Val_2014_Lincoln_TX1112_105_2103",226243,"TX1112_105",11,33,"2103","1","11","146","2","14.46","778","4674","175","92","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024149,"YldQtl-Val_2014_Lincoln_TX1112_105_3212",226243,"TX1112_105",22,42,"3212","2","22","146","1","16.07","813","4378","173","92","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024233,"YldQtl-Val_2014_Lincoln_TX1112_108_2104",230387,"TX1112_108",11,34,"2104","1","11","144","1","15.64","796","4634","173","84","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024338,"YldQtl-Val_2014_Lincoln_TX1112_108_3210",230387,"TX1112_108",21,50,"3210","2","21","145","2","15.95","797","4808","175","84","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024169,"YldQtl-Val_2014_Lincoln_TX1112_111_2120",230685,"TX1112_111",12,40,"2120","1","12","147","6","16.26","724","3517","176","86","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024198,"YldQtl-Val_2014_Lincoln_TX1112_111_3219",230685,"TX1112_111",22,49,"3219","2","22","146","2","15.25","756","5151","177","92","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024359,"YldQtl-Val_2014_Lincoln_TX1112_11_2110",231772,"TX1112_11",11,40,"2110","1","11","145","5","14.9","791","4385","175","90","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024375,"YldQtl-Val_2014_Lincoln_TX1112_112_2105",220508,"TX1112_112",11,35,"2105","1","11","144","1","16.22","818","4163","172","80","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024248,"YldQtl-Val_2014_Lincoln_TX1112_112_3201",220508,"TX1112_112",21,41,"3201","2","21","145","2","16.46","829","4539","174","92","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024110,"YldQtl-Val_2014_Lincoln_TX1112_113_2118",219455,"TX1112_113",12,38,"2118","1","12","144","4","15.54","795","4512","174","84","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024259,"YldQtl-Val_2014_Lincoln_TX1112_11_3218",231772,"TX1112_11",22,48,"3218","2","22","145","2","14.86","797","4492","174","80","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024119,"YldQtl-Val_2014_Lincoln_TX1112_113_3213",219455,"TX1112_113",22,43,"3213","2","22","145","2","15.41","796","4748","173","76","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024245,"YldQtl-Val_2014_Lincoln_TX1112_115_2113",226904,"TX1112_115",12,33,"2113","1","12","147","1","14.97","766","4042","176","82","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024018,"YldQtl-Val_2014_Lincoln_TX1112_115_3216",226904,"TX1112_115",22,46,"3216","2","22","147","1","15.12","798","4156","177","82","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024315,"YldQtl-Val_2014_Lincoln_TX1112_119_2102",237668,"TX1112_119",11,32,"2102","1","11","144","1","15.64","811","4385","177","84","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024336,"YldQtl-Val_2014_Lincoln_TX1112_119_3214",237668,"TX1112_119",22,44,"3214","2","22","145","2","15.61","801","4560","177","90","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024051,"YldQtl-Val_2014_Lincoln_TX1112_122_2115",230431,"TX1112_122",12,35,"2115","1","12","146","1","15.73","794","5017","177","82","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024308,"YldQtl-Val_2014_Lincoln_TX1112_122_3202",230431,"TX1112_122",21,42,"3202","2","21","146","2","15.79","795","4687","176","80","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024349,"YldQtl-Val_2014_Lincoln_TX1112_123_2119",236682,"TX1112_123",12,39,"2119","1","12","145","2","17.27","797","3981","174","78","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1023999,"YldQtl-Val_2014_Lincoln_TX1112_123_3203",236682,"TX1112_123",21,43,"3203","2","21","145","2","17.4","808","3901","174","90","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024054,"YldQtl-Val_2014_Lincoln_TX1112_124_2112",233875,"TX1112_124",12,32,"2112","1","12","144","3","15.62","792","4761","171","86","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024339,"YldQtl-Val_2014_Lincoln_TX1112_124_3211",233875,"TX1112_124",22,41,"3211","2","22","144","2","15.51","797","5003","173","80","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024431,"YldQtl-Val_2014_Lincoln_TX1112_46_2106",234609,"TX1112_46",11,36,"2106","1","11","146","1","14.68","785","4048","174","90","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024133,"YldQtl-Val_2014_Lincoln_TX1112_46_3206",234609,"TX1112_46",21,46,"3206","2","21","146","2","14.68","798","4311","177","74","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024369,"YldQtl-Val_2014_Lincoln_TX1112_48_2117",226242,"TX1112_48",12,37,"2117","1","12","145","2","16.63","786","4512","175","94","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024140,"YldQtl-Val_2014_Lincoln_TX1112_48_3209",226242,"TX1112_48",21,49,"3209","2","21","145","2","16.46","791","4580","174","82","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024387,"YldQtl-Val_2014_Lincoln_TX1112_52_2114",224639,"TX1112_52",12,34,"2114","1","12","146","2","14.97","771","4163","175","96","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024378,"YldQtl-Val_2014_Lincoln_TX1112_52_3220",224639,"TX1112_52",22,50,"3220","2","22","149","2","14.67","769","4997","178","86","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024374,"YldQtl-Val_2014_Lincoln_TX1112_63_2108",235124,"TX1112_63",11,38,"2108","1","11","149","1","15.49","796","4022","178","80","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024134,"YldQtl-Val_2014_Lincoln_TX1112_63_3207",235124,"TX1112_63",21,47,"3207","2","21","146","1","15.45","785","4425","176","86","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024055,"YldQtl-Val_2014_Lincoln_TX1112_65_2116",230673,"TX1112_65",12,36,"2116","1","12","146","1","15.64","789","4929","179","74","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024069,"YldQtl-Val_2014_Lincoln_TX1112_65_3208",230673,"TX1112_65",21,48,"3208","2","21","146","2","16.22","792","4418","177","88","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024040,"YldQtl-Val_2014_Lincoln_TX1112_67_2101",235501,"TX1112_67",11,31,"2101","1","11","146","2","14.8","811","2132","178","82","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024430,"YldQtl-Val_2014_Lincoln_TX1112_67_3204",235501,"TX1112_67",21,44,"3204","2","21","146","1","15","817","4499","175","94","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024435,"YldQtl-Val_2014_Lincoln_TX1112_69_2107",229992,"TX1112_69",11,37,"2107","1","11","146","1","15.43","786","4385","175","84","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024384,"YldQtl-Val_2014_Lincoln_TX1112_69_3205",229992,"TX1112_69",21,45,"3205","2","21","145","1","15.19","787","4600","176","92","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024334,"YldQtl-Val_2014_Lincoln_TX1112_87_2109",230945,"TX1112_87",11,39,"2109","1","11","146","2","15.3","799","4385","176","90","100"
5988,"YldQtl-Val_2014_Lincoln","University of Nebraska","2014","Lincoln, NE",1024262,"YldQtl-Val_2014_Lincoln_TX1112_87_3217",230945,"TX1112_87",22,47,"3217","2","22","146","2","14.95","792","4365","175","80","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977677,"YldQtl-Val_2014_Mead_11_26_2170",222467,"11_26",17,10,"2170","1","17","146","3",,"39","3470","177","80","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977661,"YldQtl-Val_2014_Mead_11_26_2341",222467,"11_26",15,11,"2341","2","15","144","3",,"39",,"176","88","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977635,"YldQtl-Val_2014_Mead_11_73_2169",221091,"11_73",17,9,"2169","1","17","148","2",,"26","4381.5","179","82","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977593,"YldQtl-Val_2014_Mead_11_73_2342",221091,"11_73",15,12,"2342","2","15","147","3",,"39",,"181","88","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977733,"YldQtl-Val_2014_Mead_13_13_2181",219436,"13_13",19,1,"2181","1","19",,,,,,,,
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977516,"YldQtl-Val_2014_Mead_13_13_2245",219436,"13_13",5,15,"2245","2","5","148","6",,"77","3761.78","179","88","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977586,"YldQtl-Val_2014_Mead_13_59_2182",220888,"13_59",19,2,"2182","1","19","152","4",,"51","4078.5","180","80","98"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977467,"YldQtl-Val_2014_Mead_13_59_2246",220888,"13_59",5,16,"2246","2","5","152","8",,"103",,"179","87","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977431,"YldQtl-Val_2014_Mead_14_10_2078",219890,"14_10",8,8,"2078","1","8","148","4",,"51","4062","183","90","90"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977629,"YldQtl-Val_2014_Mead_14_10_2254",219890,"14_10",6,14,"2254","2","6","149","5",,"64",,"179","86","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977396,"YldQtl-Val_2014_Mead_14_2_2073",226856,"14_2",8,3,"2073","1","8","150","3",,"39","4506","178","85","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977357,"YldQtl-Val_2014_Mead_14_22_2071",224303,"14_22",8,1,"2071","1","8",,,,,,,,
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977382,"YldQtl-Val_2014_Mead_14_22_2253",224303,"14_22",6,13,"2253","2","6","146","4",,"51","4090.78","178","86","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977735,"YldQtl-Val_2014_Mead_14_2_2258",226856,"14_2",6,18,"2258","2","6","147","5",,"64",,"175","84","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977578,"YldQtl-Val_2014_Mead_14_23_2074",232511,"14_23",8,4,"2074","1","8","149","3",,"39","4273.5","183","83","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977559,"YldQtl-Val_2014_Mead_14_23_2260",232511,"14_23",6,20,"2260","2","6","148","5",,"64",,"179","90","10"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977423,"YldQtl-Val_2014_Mead_14_31_2076",231862,"14_31",8,6,"2076","1","8","149","3",,"39","4398.5","181","89","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977478,"YldQtl-Val_2014_Mead_14_31_2255",231862,"14_31",6,15,"2255","2","6","149","4",,"51",,"179","82","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977425,"YldQtl-Val_2014_Mead_14_65_2080",219946,"14_65",8,10,"2080","1","8","148","5",,"64","4489","176","84","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977362,"YldQtl-Val_2014_Mead_14_65_2251",219946,"14_65",6,11,"2251","2","6","148","7",,"90",,"176","84","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977361,"YldQtl-Val_2014_Mead_14_66_2075",231269,"14_66",8,5,"2075","1","8","150","3",,"39","3443.5","182","84","95"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977647,"YldQtl-Val_2014_Mead_14_66_2252",231269,"14_66",6,12,"2252","2","6","147","9",,"116",,"177","80","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977742,"YldQtl-Val_2014_Mead_14_71_2072",224938,"14_71",8,2,"2072","1","8","149","4",,"51","4633.5","183","83","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977522,"YldQtl-Val_2014_Mead_14_71_2259",224938,"14_71",6,19,"2259","2","6","149","5",,"64",,"177","86","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977489,"YldQtl-Val_2014_Mead_14_83_2079",227538,"14_83",8,9,"2079","1","8","148","4",,"51","5067","183","90","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977628,"YldQtl-Val_2014_Mead_14_83_2257",227538,"14_83",6,17,"2257","2","6","149","6",,"77",,"179","92","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977331,"YldQtl-Val_2014_Mead_14_88_2077",221638,"14_88",8,7,"2077","1","8","149","3",,"39","4980","179","89","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977601,"YldQtl-Val_2014_Mead_14_88_2256",221638,"14_88",6,16,"2256","2","6","147","4",,"51",,"176","84","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977744,"YldQtl-Val_2014_Mead_15_18_2003",224714,"15_18",1,3,"2003","1","1","149","5",,"64","3957.5","179","85","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977347,"YldQtl-Val_2014_Mead_15_18_2328",224714,"15_18",13,18,"2328","2","13","146","9",,"116",,"177","81","100"
5656,"YldQtl-Val_2014_Mead","University of Nebraska","2014","Ithaca, NE",977412,"YldQtl-Val_2014_Mead_15_44_2004",222491,"15_44",1,4,"2004","1","1","148","6",,"77","3759.5","178","85","100"
